X_Plane1_r_0,X_Plane1_r_1,X_Plane1_r_2,X_Plane1_dr_0,X_Plane1_dr_1,X_Plane1_dr_2,X_Plane1_R_0,X_Plane1_R_1,X_Plane1_R_2,X_Plane1_R_3,X_Plane1_R_4,X_Plane1_R_5,X_Plane1_R_6,X_Plane1_R_7,X_Plane1_R_8,X_Plane1_omega_0,X_Plane1_omega_1,X_Plane1_omega_2,X_Plane1_thrust_0,X_Plane1_thrust_1,X_Plane1_flaps_0,X_Plane1_flaps_1,X_t_0,U_Plane1_dthrust_0,U_Plane1_dthrust_1,U_Plane1_dflaps_0,U_Plane1_dflaps_1
-4.811195239e+01,1.701236007e+01,5.417066558e+00,6.439860676e+00,1.641661723e+01,5.306140460e+00,3.658725530e-01,8.953855910e-01,2.544272176e-01,-6.977609800e-01,4.447407037e-01,-5.615517532e-01,-6.160630898e-01,2.799799246e-02,7.873475267e-01,-7.300196264e-02,2.659595348e-01,-3.048661563e-01,1.299856088e-06,1.383686232e-06,-1.409237978e-01,2.567623760e-03,1.484279163e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.795358984e+01,1.741061441e+01,5.545815880e+00,6.607984139e+00,1.636125088e+01,5.290931653e+00,3.750042072e-01,8.918641685e-01,2.534837952e-01,-6.939356877e-01,4.512974166e-01,-5.610594732e-01,-6.148865919e-01,3.456857641e-02,7.880028654e-01,-7.147941898e-02,2.663703592e-01,-3.043734703e-01,1.305006581e-06,1.391470918e-06,-1.409965578e-01,2.710025570e-03,1.486708426e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.779104213e+01,1.780739184e+01,5.674160450e+00,6.775379902e+00,1.630392779e+01,5.275266766e+00,3.840927766e-01,8.882542315e-01,2.525209680e-01,-6.900739689e-01,4.578070976e-01,-5.605481455e-01,-6.136117099e-01,4.111183281e-02,7.886759083e-01,-6.994938887e-02,2.667375916e-01,-3.038849434e-01,1.310157073e-06,1.399255603e-06,-1.410693178e-01,2.852427380e-03,1.489137688e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.762434028e+01,1.820265798e+01,5.802092808e+00,6.942024089e+00,1.624467148e+01,5.259152267e+00,3.931373747e-01,8.845567981e-01,2.515390544e-01,-6.861763129e-01,4.642698381e-01,-5.600177803e-01,-6.122396367e-01,4.762643532e-02,7.893663933e-01,-6.841216246e-02,2.670619609e-01,-3.034002971e-01,1.315307566e-06,1.407040288e-06,-1.411420778e-01,2.994829191e-03,1.491566950e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.745351534e+01,1.859637846e+01,5.929605496e+00,7.107892820e+00,1.618350544e+01,5.242594621e+00,4.021371150e-01,8.807728864e-01,2.505383725e-01,-6.822432087e-01,4.706857298e-01,-5.594683880e-01,-6.107715648e-01,5.411105758e-02,7.900740580e-01,-6.686802989e-02,2.673441956e-01,-3.029192529e-01,1.320458059e-06,1.414824973e-06,-1.412148378e-01,3.137231001e-03,1.493996212e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.727859835e+01,1.898851891e+01,6.056691052e+00,7.272962219e+00,1.612045320e+01,5.225600295e+00,4.110911110e-01,8.769035146e-01,2.495192409e-01,-6.782751455e-01,4.770548640e-01,-5.588999787e-01,-6.092086871e-01,6.056437324e-02,7.907986403e-01,-6.531728130e-02,2.675850246e-01,-3.024415323e-01,1.325608551e-06,1.422609658e-06,-1.412875979e-01,3.279632811e-03,1.496425474e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.709962036e+01,1.937904493e+01,6.183342016e+00,7.437208406e+00,1.605553826e+01,5.208175755e+00,4.199984762e-01,8.729497008e-01,2.484819777e-01,-6.742726125e-01,4.833773323e-01,-5.583125628e-01,-6.075521962e-01,6.698505596e-02,7.915398778e-01,-6.376020683e-02,2.677851765e-01,-3.019668567e-01,1.330759044e-06,1.430394344e-06,-1.413603579e-01,3.422034622e-03,1.498854736e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.691661240e+01,1.976792216e+01,6.309550929e+00,7.600607504e+00,1.598878412e+01,5.190327469e+00,4.288583242e-01,8.689124630e-01,2.474269013e-01,-6.702360989e-01,4.896532262e-01,-5.577061506e-01,-6.058032849e-01,7.337177938e-02,7.922975084e-01,-6.219709662e-02,2.679453802e-01,-3.014949476e-01,1.335909537e-06,1.438179029e-06,-1.414331179e-01,3.564436432e-03,1.501283998e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.672960553e+01,2.015511621e+01,6.435310331e+00,7.763135635e+00,1.592021429e+01,5.172061902e+00,4.376697683e-01,8.647928193e-01,2.463543300e-01,-6.661660939e-01,4.958826372e-01,-5.570807523e-01,-6.039631458e-01,7.972321715e-02,7.930712697e-01,-6.062824081e-02,2.680663642e-01,-3.010255265e-01,1.341060029e-06,1.445963714e-06,-1.415058779e-01,3.706838242e-03,1.503713260e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.653863077e+01,2.054059272e+01,6.560612761e+00,7.924768920e+00,1.584985228e+01,5.153385521e+00,4.464319223e-01,8.605917880e-01,2.452645821e-01,-6.620630866e-01,5.020656569e-01,-5.564363783e-01,-6.020329717e-01,8.603804293e-02,7.938608995e-01,-5.905392953e-02,2.681488575e-01,-3.005583148e-01,1.346210522e-06,1.453748399e-06,-1.415786379e-01,3.849240053e-03,1.506142523e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.634371918e+01,2.092431730e+01,6.685450759e+00,8.085483481e+00,1.577772160e+01,5.134304793e+00,4.551438995e-01,8.563103871e-01,2.441579760e-01,-6.579275661e-01,5.082023766e-01,-5.557730387e-01,-6.000139553e-01,9.231493036e-02,7.946661357e-01,-5.747445294e-02,2.681935886e-01,-3.000930340e-01,1.351361015e-06,1.461533084e-06,-1.416513980e-01,3.991641863e-03,1.508571785e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.614490180e+01,2.130625558e+01,6.809816865e+00,8.245255440e+00,1.570384575e+01,5.114826184e+00,4.638048135e-01,8.519496347e-01,2.430348299e-01,-6.537600217e-01,5.142928881e-01,-5.550907439e-01,-5.979072893e-01,9.855255309e-02,7.954867158e-01,-5.589010117e-02,2.682012864e-01,-2.996294056e-01,1.356511508e-06,1.469317770e-06,-1.417241580e-01,4.134043673e-03,1.511001047e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.594220967e+01,2.168637318e+01,6.933703620e+00,8.404060920e+00,1.562824825e+01,5.094956160e+00,4.724137778e-01,8.475105490e-01,2.418954622e-01,-6.495609426e-01,5.203372827e-01,-5.543895042e-01,-5.957141664e-01,1.047495848e-01,7.963223777e-01,-5.430116436e-02,2.681726795e-01,-2.991671510e-01,1.361662000e-06,1.477102455e-06,-1.417969180e-01,4.276445483e-03,1.513430309e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.573567383e+01,2.206463573e+01,7.057103563e+00,8.561876041e+00,1.555095259e+01,5.074701188e+00,4.809699058e-01,8.429941480e-01,2.407401911e-01,-6.453308178e-01,5.263356519e-01,-5.536693298e-01,-5.934357793e-01,1.109046990e-01,7.971728592e-01,-5.270793265e-02,2.681084967e-01,-2.987059917e-01,1.366812493e-06,1.484887140e-06,-1.418696780e-01,4.418847294e-03,1.515859571e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.552532532e+01,2.244100884e+01,7.180009234e+00,8.718676927e+00,1.547198230e+01,5.054067734e+00,4.894723113e-01,8.384014499e-01,2.395693351e-01,-6.410701366e-01,5.322880873e-01,-5.529302310e-01,-5.910733208e-01,1.170165696e-01,7.980378979e-01,-5.111069619e-02,2.680094667e-01,-2.982456492e-01,1.371962986e-06,1.492671825e-06,-1.419424381e-01,4.561249104e-03,1.518288833e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.531119518e+01,2.281545814e+01,7.302413173e+00,8.874439698e+00,1.539136087e+01,5.033062266e+00,4.979201075e-01,8.337334727e-01,2.383832123e-01,-6.367793882e-01,5.381946804e-01,-5.521722181e-01,-5.886279835e-01,1.230838700e-01,7.989172317e-01,-4.950974511e-02,2.678763182e-01,-2.977858450e-01,1.377113478e-06,1.500456510e-06,-1.420151981e-01,4.703650914e-03,1.520718095e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.509331447e+01,2.318794925e+01,7.424307920e+00,9.029140477e+00,1.530911181e+01,5.011691248e+00,5.063124081e-01,8.289912347e-01,2.371821412e-01,-6.324590616e-01,5.440555227e-01,-5.513953013e-01,-5.861009602e-01,1.291052740e-01,7.998105982e-01,-4.790536955e-02,2.677097800e-01,-2.973263005e-01,1.382263971e-06,1.508241196e-06,-1.420879581e-01,4.846052725e-03,1.523147358e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.487171422e+01,2.355844780e+01,7.545686015e+00,9.182755386e+00,1.522525863e+01,4.989961149e+00,5.146483266e-01,8.241757539e-01,2.359664400e-01,-6.281096461e-01,5.498707056e-01,-5.505994910e-01,-5.834934436e-01,1.350794552e-01,8.007177353e-01,-4.629785965e-02,2.675105808e-01,-2.968667371e-01,1.387414464e-06,1.516025881e-06,-1.421607181e-01,4.988454535e-03,1.525576620e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.464642547e+01,2.392691941e+01,7.666539997e+00,9.335260546e+00,1.513982484e+01,4.967878434e+00,5.229269764e-01,8.192880484e-01,2.347364270e-01,-6.237316309e-01,5.556403208e-01,-5.497847974e-01,-5.808066263e-01,1.410050872e-01,8.016383807e-01,-4.468750555e-02,2.672794494e-01,-2.964068765e-01,1.392564956e-06,1.523810566e-06,-1.422334781e-01,5.130856345e-03,1.528005882e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.441747926e+01,2.429332970e+01,7.786862408e+00,9.486632079e+00,1.505283394e+01,4.945449570e+00,5.311474712e-01,8.143291363e-01,2.334924206e-01,-6.193255051e-01,5.613644597e-01,-5.489512308e-01,-5.780417012e-01,1.468808437e-01,8.025722721e-01,-4.307459740e-02,2.670171144e-01,-2.959464399e-01,1.397715449e-06,1.531595251e-06,-1.423062382e-01,5.273258156e-03,1.530435144e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.418490664e+01,2.465764430e+01,7.906645786e+00,9.636846108e+00,1.496430945e+01,4.922681024e+00,5.393089243e-01,8.093000358e-01,2.322347391e-01,-6.148917578e-01,5.670432138e-01,-5.480988015e-01,-5.751998609e-01,1.527053984e-01,8.035191473e-01,-4.145942534e-02,2.667243046e-01,-2.954851489e-01,1.402865942e-06,1.539379936e-06,-1.423789982e-01,5.415659966e-03,1.532864406e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.394873866e+01,2.501982882e+01,8.025882672e+00,9.785878754e+00,1.487427487e+01,4.899579261e+00,5.474104493e-01,8.042017650e-01,2.309637008e-01,-6.104308783e-01,5.726766746e-01,-5.472275197e-01,-5.722822981e-01,1.584774249e-01,8.044787440e-01,-3.984227949e-02,2.664017488e-01,-2.950227250e-01,1.408016434e-06,1.547164622e-06,-1.424517582e-01,5.558061776e-03,1.535293668e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.370900634e+01,2.537984890e+01,8.144565606e+00,9.933706139e+00,1.478275370e+01,4.876150749e+00,5.554511598e-01,7.990353419e-01,2.296796240e-01,-6.059433558e-01,5.782649337e-01,-5.463373958e-01,-5.692902055e-01,1.641955968e-01,8.054508001e-01,-3.822345002e-02,2.660501756e-01,-2.945588897e-01,1.413166927e-06,1.554949307e-06,-1.425245182e-01,5.700463587e-03,1.537722930e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.346574074e+01,2.573767014e+01,8.262687127e+00,1.008030438e+01,1.468976946e+01,4.852401953e+00,5.634301692e-01,7.938017847e-01,2.283828270e-01,-6.014296793e-01,5.838080825e-01,-5.454284400e-01,-5.662247759e-01,1.698585878e-01,8.064350532e-01,-3.660322704e-02,2.656703137e-01,-2.940933643e-01,1.418317420e-06,1.562733992e-06,-1.425972782e-01,5.842865397e-03,1.540152192e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.321897290e+01,2.609325819e+01,8.380239775e+00,1.022564961e+01,1.459534566e+01,4.828339341e+00,5.713465911e-01,7.885021116e-01,2.270736281e-01,-5.968903381e-01,5.893062126e-01,-5.445006625e-01,-5.630872020e-01,1.754650716e-01,8.074312410e-01,-3.498190072e-02,2.652628920e-01,-2.936258704e-01,1.423467912e-06,1.570518677e-06,-1.426700383e-01,5.985267207e-03,1.542581455e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.296873385e+01,2.644657866e+01,8.497216092e+00,1.036971795e+01,1.449950579e+01,4.803969379e+00,5.791995389e-01,7.831373406e-01,2.257523457e-01,-5.923258213e-01,5.947594154e-01,-5.435540737e-01,-5.598786764e-01,1.810137217e-01,8.084391015e-01,-3.335976118e-02,2.648286392e-01,-2.931561294e-01,1.428618405e-06,1.578303363e-06,-1.427427983e-01,6.127669018e-03,1.545010717e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.271505465e+01,2.679759716e+01,8.613608615e+00,1.051248551e+01,1.440227337e+01,4.779298533e+00,5.869881262e-01,7.777084898e-01,2.244192981e-01,-5.877366181e-01,6.001677825e-01,-5.425886839e-01,-5.566003920e-01,1.865032119e-01,8.094583722e-01,-3.173709856e-02,2.643682839e-01,-2.926838629e-01,1.433768898e-06,1.586088048e-06,-1.428155583e-01,6.270070828e-03,1.547439979e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.245796633e+01,2.714627934e+01,8.729409886e+00,1.065392842e+01,1.430367191e+01,4.754333269e+00,5.947114666e-01,7.722165774e-01,2.230748035e-01,-5.831232177e-01,6.055314054e-01,-5.416045033e-01,-5.532535413e-01,1.919322158e-01,8.104887910e-01,-3.011420301e-02,2.638825549e-01,-2.922087922e-01,1.438919390e-06,1.593872733e-06,-1.428883183e-01,6.412472638e-03,1.549869241e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.219749994e+01,2.749259081e+01,8.844612444e+00,1.079402279e+01,1.420372491e+01,4.729080055e+00,6.023686734e-01,7.666626214e-01,2.217191804e-01,-5.784861093e-01,6.108503756e-01,-5.406015422e-01,-5.498393172e-01,1.972994071e-01,8.115300956e-01,-2.849136467e-02,2.633721809e-01,-2.917306389e-01,1.444069883e-06,1.601657418e-06,-1.429610784e-01,6.554874449e-03,1.552298503e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.193368651e+01,2.783649718e+01,8.959208829e+00,1.093274477e+01,1.410245589e+01,4.703545357e+00,6.099588602e-01,7.610476401e-01,2.203527469e-01,-5.738257819e-01,6.161247845e-01,-5.395798109e-01,-5.463589123e-01,2.026034593e-01,8.125820237e-01,-2.686887368e-02,2.628378908e-01,-2.912491243e-01,1.449220376e-06,1.609442103e-06,-1.430338384e-01,6.697276259e-03,1.554727765e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.166655710e+01,2.817796410e+01,9.073191582e+00,1.107007045e+01,1.399988834e+01,4.677735641e+00,6.174811406e-01,7.553726514e-01,2.189758215e-01,-5.691427249e-01,6.213547238e-01,-5.385393196e-01,-5.428135194e-01,2.078430462e-01,8.136443132e-01,-2.524702017e-02,2.622804131e-01,-2.907639701e-01,1.454370869e-06,1.617226789e-06,-1.431065984e-01,6.839678069e-03,1.557157027e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.139614274e+01,2.851695717e+01,9.186553241e+00,1.120597597e+01,1.389604577e+01,4.651657374e+00,6.249346280e-01,7.496386735e-01,2.175887224e-01,-5.644374272e-01,6.265402849e-01,-5.374800787e-01,-5.392043311e-01,2.130168413e-01,8.147167017e-01,-2.362609429e-02,2.617004766e-01,-2.902748976e-01,1.459521361e-06,1.625011474e-06,-1.431793584e-01,6.982079880e-03,1.559586290e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.112247448e+01,2.885344202e+01,9.299286348e+00,1.134043745e+01,1.379095170e+01,4.625317022e+00,6.323184360e-01,7.438467246e-01,2.161917680e-01,-5.597103782e-01,6.316815594e-01,-5.364020984e-01,-5.355325402e-01,2.181235185e-01,8.157989270e-01,-2.200638618e-02,2.610988101e-01,-2.897816283e-01,1.464671854e-06,1.632796159e-06,-1.432521184e-01,7.124481690e-03,1.562015552e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.084558335e+01,2.918738428e+01,9.411383442e+00,1.147343101e+01,1.368462963e+01,4.598721052e+00,6.396316780e-01,7.379978227e-01,2.147852765e-01,-5.549620670e-01,6.367786386e-01,-5.353053889e-01,-5.317993393e-01,2.231617512e-01,8.168907269e-01,-2.038818597e-02,2.604761423e-01,-2.892838837e-01,1.469822347e-06,1.640580844e-06,-1.433248785e-01,7.266883500e-03,1.564444814e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.056550041e+01,2.951874956e+01,9.522837062e+00,1.160493277e+01,1.357710307e+01,4.571875930e+00,6.468734677e-01,7.320929860e-01,2.133695664e-01,-5.501929828e-01,6.418316142e-01,-5.341899607e-01,-5.280059213e-01,2.281302131e-01,8.179918391e-01,-1.877178382e-02,2.598332019e-01,-2.887813853e-01,1.474972839e-06,1.648365529e-06,-1.433976385e-01,7.409285311e-03,1.566874076e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-4.028225668e+01,2.984750350e+01,9.633639750e+00,1.173491886e+01,1.346839553e+01,4.544788123e+00,6.540429184e-01,7.261332325e-01,2.119449558e-01,-5.454036147e-01,6.468405777e-01,-5.330558239e-01,-5.241534787e-01,2.330275779e-01,8.191020014e-01,-1.715746985e-02,2.591707176e-01,-2.882738545e-01,1.480123332e-06,1.656150215e-06,-1.434703985e-01,7.551687121e-03,1.569303338e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-3.999588322e+01,3.017361171e+01,9.743784044e+00,1.186336539e+01,1.335853051e+01,4.517464097e+00,6.611391438e-01,7.201195805e-01,2.105117631e-01,-5.405944519e-01,6.518056205e-01,-5.319029888e-01,-5.202432044e-01,2.378525193e-01,8.202209514e-01,-1.554553422e-02,2.584894182e-01,-2.877610128e-01,1.485273825e-06,1.663934900e-06,-1.435431585e-01,7.694088931e-03,1.571732600e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-3.970641107e+01,3.049703981e+01,9.853262485e+00,1.199024849e+01,1.324753152e+01,4.489910318e+00,6.681612572e-01,7.140530479e-01,2.090703067e-01,-5.357659835e-01,6.567268342e-01,-5.307314657e-01,-5.162762911e-01,2.426037109e-01,8.213484271e-01,-1.393626705e-02,2.577900324e-01,-2.872425816e-01,1.490424317e-06,1.671719585e-06,-1.436159185e-01,7.836490742e-03,1.574161862e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-3.941387127e+01,3.081775344e+01,9.962067613e+00,1.211554427e+01,1.313542207e+01,4.462133254e+00,6.751083724e-01,7.079346529e-01,2.076209047e-01,-5.309186988e-01,6.616043102e-01,-5.295412649e-01,-5.122539313e-01,2.472798263e-01,8.224841661e-01,-1.232995850e-02,2.570732890e-01,-2.867182825e-01,1.495574810e-06,1.679504270e-06,-1.436886786e-01,7.978892552e-03,1.576591124e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-3.911829486e+01,3.113571821e+01,1.007019197e+01,1.223922887e+01,1.302222566e+01,4.434139371e+00,6.819796026e-01,7.017654137e-01,2.061638757e-01,-5.260530869e-01,6.664381402e-01,-5.283323967e-01,-5.081773180e-01,2.518795392e-01,8.236279061e-01,-1.072689869e-02,2.563399166e-01,-2.861878369e-01,1.500725303e-06,1.687288955e-06,-1.437614386e-01,8.121294362e-03,1.579020387e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-3.881971289e+01,3.145089974e+01,1.017762809e+01,1.236127840e+01,1.290796581e+01,4.405935134e+00,6.887740616e-01,6.955463483e-01,2.046995378e-01,-5.211696370e-01,6.712284155e-01,-5.271048713e-01,-5.040476437e-01,2.564015233e-01,8.247793850e-01,-9.127377778e-03,2.555906440e-01,-2.856509663e-01,1.505875795e-06,1.695073641e-06,-1.438341986e-01,8.263696172e-03,1.581449649e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-3.851815639e+01,3.176326367e+01,1.028436852e+01,1.248166899e+01,1.279266602e+01,4.377527012e+00,6.954908627e-01,6.892784749e-01,2.032282094e-01,-5.162688382e-01,6.759752277e-01,-5.258586990e-01,-4.998661012e-01,2.608444521e-01,8.259383404e-01,-7.531685896e-03,2.548262000e-01,-2.851073921e-01,1.511026288e-06,1.702858326e-06,-1.439069586e-01,8.406097983e-03,1.583878911e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-3.821365641e+01,3.207277560e+01,1.039040579e+01,1.260037676e+01,1.267634980e+01,4.348921469e+00,7.021291195e-01,6.829628115e-01,2.017502088e-01,-5.113511798e-01,6.806786684e-01,-5.245938901e-01,-4.956338832e-01,2.652069994e-01,8.271045102e-01,-5.940113184e-03,2.540473132e-01,-2.845568358e-01,1.516176781e-06,1.710643011e-06,-1.439797186e-01,8.548499793e-03,1.586308173e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-3.790624400e+01,3.237940117e+01,1.049573245e+01,1.271737782e+01,1.255904066e+01,4.320124973e+00,7.086879455e-01,6.766003764e-01,2.002658543e-01,-5.064171508e-01,6.853388290e-01,-5.233104549e-01,-4.913521824e-01,2.694878387e-01,8.282776320e-01,-4.352949785e-03,2.532547124e-01,-2.839990189e-01,1.521327273e-06,1.718427696e-06,-1.440524787e-01,8.690901603e-03,1.588737435e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-3.759595018e+01,3.268310600e+01,1.060034104e+01,1.283264830e+01,1.244076210e+01,4.291143990e+00,7.151664542e-01,6.701921875e-01,1.987754643e-01,-5.014672405e-01,6.899558010e-01,-5.220084036e-01,-4.870221915e-01,2.736856438e-01,8.294574437e-01,-2.770485838e-03,2.524491263e-01,-2.834336628e-01,1.526477766e-06,1.726212381e-06,-1.441252387e-01,8.833303414e-03,1.591166697e+01,2.120188279e-07,3.204547472e-07,-2.995149036e-03,5.861936774e-03
-3.728278178e+01,3.298488309e+01,1.070470126e+01,1.294679116e+01,1.232169509e+01,4.262688699e+00,7.216160040e-01,6.637108230e-01,1.972856057e-01,-4.964765869e-01,6.945517286e-01,-5.206697430e-01,-4.826349822e-01,2.778415305e-01,8.306635311e-01,-1.412748170e-03,2.524642114e-01,-2.828379687e-01,1.510376490e-06,2.314651468e-04,-1.444355102e-01,8.933252760e-03,1.593595959e+01,-8.815112791e-07,1.182135587e-02,-1.521652768e-02,3.677504737e-03
-3.696685479e+01,3.328380437e+01,1.080839109e+01,1.305934691e+01,1.220172592e+01,4.233965823e+00,7.280005020e-01,6.571798630e-01,1.957678821e-01,-4.914663696e-01,6.991029230e-01,-5.193175899e-01,-4.781885120e-01,2.819395184e-01,8.318781985e-01,-1.262722208e-04,2.526522188e-01,-2.822202034e-01,1.488962272e-06,5.186368686e-04,-1.448051595e-01,9.022588990e-03,1.596025222e+01,-8.815112791e-07,1.182135587e-02,-1.521652768e-02,3.677504737e-03
-3.664822351e+01,3.357959297e+01,1.091128172e+01,1.317016212e+01,1.208083891e+01,4.204780861e+00,7.343073044e-01,6.506076186e-01,1.942188603e-01,-4.864433311e-01,7.036032884e-01,-5.179575862e-01,-4.736856865e-01,2.859706754e-01,8.330959387e-01,1.142959740e-03,2.528024752e-01,-2.815857697e-01,1.467548054e-06,8.058085905e-04,-1.451748089e-01,9.111925220e-03,1.598454484e+01,-8.815112791e-07,1.182135587e-02,-1.521652768e-02,3.677504737e-03
-3.632692946e+01,3.387224453e+01,1.101337022e+01,1.327923790e+01,1.195906003e+01,4.175145828e+00,7.405364481e-01,6.439951575e-01,1.926393738e-01,-4.814076703e-01,7.080530562e-01,-5.165898099e-01,-4.691281117e-01,2.899348499e-01,8.343164901e-01,2.395301751e-03,2.529151443e-01,-2.809354377e-01,1.446133836e-06,1.092980312e-03,-1.455444582e-01,9.201261450e-03,1.600883746e+01,-8.815112791e-07,1.182135587e-02,-1.521652768e-02,3.677504737e-03
-3.600301415e+01,3.416175469e+01,1.111465366e+01,1.338657535e+01,1.183641525e+01,4.145072738e+00,7.466879702e-01,6.373435473e-01,1.910302558e-01,-4.763595860e-01,7.124524578e-01,-5.152143394e-01,-4.645173934e-01,2.938318905e-01,8.355395907e-01,3.631107853e-03,2.529903895e-01,-2.802699770e-01,1.424719618e-06,1.380152034e-03,-1.459141076e-01,9.290597680e-03,1.603313008e+01,-8.815112791e-07,1.182135587e-02,-1.521652768e-02,3.677504737e-03
-3.567651910e+01,3.444811910e+01,1.121512912e+01,1.349217559e+01,1.171293054e+01,4.114573605e+00,7.527619076e-01,6.306538557e-01,1.893923397e-01,-4.712992772e-01,7.168017244e-01,-5.138312528e-01,-4.598551377e-01,2.976616454e-01,8.367649789e-01,4.850732084e-03,2.530283743e-01,-2.795901578e-01,1.403305400e-06,1.667323756e-03,-1.462837569e-01,9.379933910e-03,1.605742270e+01,-8.815112791e-07,1.182135587e-02,-1.521652768e-02,3.677504737e-03
-3.534748582e+01,3.473133341e+01,1.131479367e+01,1.359603973e+01,1.158863188e+01,4.083660443e+00,7.587582974e-01,6.239271502e-01,1.877264589e-01,-4.662269427e-01,7.211010874e-01,-5.124406284e-01,-4.551429504e-01,3.014239632e-01,8.379923927e-01,6.054528484e-03,2.530292623e-01,-2.788967498e-01,1.381891182e-06,1.954495478e-03,-1.466534062e-01,9.469270140e-03,1.608171532e+01,-8.815112791e-07,1.182135587e-02,-1.521652768e-02,3.677504737e-03
-3.501595584e+01,3.501139327e+01,1.141364440e+01,1.369816887e+01,1.146354522e+01,4.052345266e+00,7.646771765e-01,6.171644986e-01,1.860334466e-01,-4.611427813e-01,7.253507782e-01,-5.110425443e-01,-4.503824374e-01,3.051186921e-01,8.392215703e-01,7.242851091e-03,2.529932170e-01,-2.781905229e-01,1.360476964e-06,2.241667200e-03,-1.470230556e-01,9.558606370e-03,1.610600794e+01,-8.815112791e-07,1.182135587e-02,-1.521652768e-02,3.677504737e-03
-3.468197067e+01,3.528829431e+01,1.151167837e+01,1.379856412e+01,1.133769655e+01,4.020640089e+00,7.705185819e-01,6.103669684e-01,1.843141362e-01,-4.560469920e-01,7.295510281e-01,-5.096370788e-01,-4.455752048e-01,3.087456806e-01,8.404522500e-01,8.416053946e-03,2.529204020e-01,-2.774722470e-01,1.339062747e-06,2.528838922e-03,-1.473927049e-01,9.647942600e-03,1.613030056e+01,-8.815112791e-07,1.182135587e-02,-1.521652768e-02,3.677504737e-03
